Tiers_Key_Payeur;salaire;Age;Frequence_Paiements;Total_des_cheques;Montant_moy_par_opperation;Ecart_Type_Cheques;Nombres_cheques_par_client;code_postal;Code_Agence;Tranche_Age;Tranche_Salaire;Civilite;Sexe;Statut_Civil;Segment;Situation_Contractuelle;ville;Agence;Stabilite_Client;Classe_Client;Saison_Operation;Montant_moyen_par_cheque;Ratio_cheques_salaire;segment_carte_credit
8654;2620.651;56;2;1809.0;904.5;72.8319984622144;6;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;301.5;0.345143248757656;Utilisateurs Occasionnels
8689;2485.123;76;1;2824.0;2824.0;0.0;4;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;706.0;1.1363622645639673;Utilisateurs Occasionnels
8746;558.35;77;2;1200.0;600.0;0.0;8;1000;0;Tranche sup 60;Tranche 0 - 700;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;150.0;1.074594788215277;Utilisateurs Occasionnels
8904;614.094;77;1;600.0;600.0;0.0;4;1000;0;Tranche sup 60;Tranche 0 - 700;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;150.0;0.9770491162590744;Utilisateurs Occasionnels
8955;1636.82;77;1;1500.0;1500.0;0.0;6;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;250.0;0.916411089796068;Utilisateurs Occasionnels
9269;1931.677;76;2;1151.88;575.94;2.1071782079359096;12;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;95.99;0.2981554369596988;Utilisateurs Occasionnels
9284;1971.27;84;3;1259.0;419.6666666666667;28.884828774519907;14;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;89.92857142857143;0.2128915200183976;Utilisateurs Occasionnels
9369;1637.131;78;3;1845.0;615.0;123.92874296680868;13;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Automne;141.92307692307693;0.3756571709899818;Utilisateurs Occasionnels
9497;1460.505;74;4;1015.0;253.75;24.62214450449026;17;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;59.70588235294117;0.1737412744222032;Utilisateurs Occasionnels
9498;1435.7120000000002;63;3;3109.8350000000005;1036.611666666667;280.1487572469312;11;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;282.7122727272728;0.7220192257685849;Utilisateurs Occasionnels
9661;923.581;56;4;1251.2;312.8;67.71240039067192;18;1000;0;Tranche 51 - 60;Tranche 700 - 1000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;69.51111111111112;0.3386817182250393;Utilisateurs Occasionnels
9715;1680.409;76;1;640.0;640.0;0.0;4;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;160.0;0.3808596597614033;Utilisateurs Occasionnels
9752;1485.877;64;1;4200.0;4200.0;0.0;5;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Hiver;840.0;2.8266135083859565;Utilisateurs Occasionnels
9824;1014.691;71;1;1022.0;1022.0;0.0;4;1000;0;Tranche sup 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;255.5;1.0072031781103803;Utilisateurs Occasionnels
9840;1068.963;72;1;1100.0;1100.0;0.0;5;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;220.0;1.0290346812752171;Utilisateurs Occasionnels
9884;2868.7;73;1;747.0;747.0;0.0;3;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;249.0;0.2603966953672395;Utilisateurs Occasionnels
9948;2916.823;79;1;245.4;245.4;0.0;6;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;40.9;0.0841326333479954;Utilisateurs Occasionnels
9957;924.399;79;6;6303.41;1050.5683333333334;189.2048270459821;34;1000;0;Tranche sup 60;Tranche 700 - 1000;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;ÃtÃ©;185.39441176470584;1.1364879595643584;Utilisateurs Occasionnels
9978;1567.014;69;2;517.3;258.65;19.67524618651568;7;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;73.89999999999999;0.1650591507159476;Utilisateurs Occasionnels
9987;3500.0;56;3;21510.464;7170.154666666666;217.9284473062967;36;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;597.5128888888889;2.048615619047619;Utilisateurs Occasionnels
10036;1214.772;62;1;2115.0;2115.0;0.0;9;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;235.0;1.7410674595726607;Utilisateurs Occasionnels
10119;1492.127;67;2;3500.0;1750.0;282.842712474619;11;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;318.1818181818182;1.1728224206116504;Utilisateurs Occasionnels
10222;387.382;62;7;4974.303999999999;710.6148571428572;107.3876434977507;49;1000;0;Tranche sup 60;Tranche 0 - 700;Mr;Male;Single;Professional;Entrepreneur;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Hiver;101.51640816326528;1.8344033980485857;Utilisateurs Occasionnels
10256;5877.96;66;4;7370.0;1842.5;130.25615788386617;34;1000;0;Tranche sup 60;Tranche Sup 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;216.76470588235293;0.313459091249345;Utilisateurs Occasionnels
10282;1810.919;71;2;1965.0;982.5;23.33452377915607;9;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;218.33333333333331;0.5425422119929163;Utilisateurs Occasionnels
10291;2836.613;63;1;490.0;490.0;0.0;7;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;70.0;0.1727412234238509;Utilisateurs Occasionnels
10396;1392.226;77;8;5124.8;640.6;129.45767924030508;48;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;106.76666666666668;0.4601264449880982;Utilisateurs Occasionnels
10575;415.299;72;2;3400.0;1700.0;141.4213562373095;13;1000;0;Tranche sup 60;Tranche 0 - 700;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;261.53846153846155;4.093436295295679;Utilisateurs Occasionnels
10739;3424.998;65;3;2480.0;826.6666666666666;40.41451884327381;20;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;124.0;0.2413626713553311;Utilisateurs Occasionnels
10769;1403.371;63;1;645.0;645.0;0.0;3;1000;0;Tranche sup 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;215.0;0.4596076162326284;Utilisateurs Occasionnels
11022;1322.733;72;1;4000.0;4000.0;0.0;4;1000;0;Tranche sup 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Printemps;1000.0;3.024041889028247;Utilisateurs Occasionnels
11086;1821.645;75;1;853.0;853.0;0.0;4;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;213.25;0.4682580854118118;Utilisateurs Occasionnels
11107;1931.677;88;5;865.0;173.0;2.2360679774997902;28;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;30.892857142857142;0.0895594863944645;Utilisateurs Occasionnels
11135;1624.486;77;3;6700.0;2233.333333333333;28.867513459481284;20;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Hiver;335.0;1.374793832223444;Utilisateurs Occasionnels
11181;2403.252;60;1;3500.0;3500.0;0.0;5;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;700.0;1.4563599655799726;Utilisateurs Occasionnels
11365;2426.052;68;6;4340.0;723.3333333333334;4.0824829046386295;73;1000;0;Tranche sup 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;59.45205479452055;0.2981524441080955;Utilisateurs Occasionnels
11399;2207.024;56;5;12050.0;2410.0;424.8529157249601;51;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;236.2745098039216;1.091968188837095;Utilisateurs Occasionnels
11440;1931.677;82;2;3800.0;1900.0;565.685424949238;7;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Printemps;542.8571428571429;0.9836012956617488;Utilisateurs Occasionnels
11508;565.0;68;1;4080.0;4080.0;0.0;3;1000;0;Tranche sup 60;Tranche 0 - 700;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Printemps;1360.0;7.221238938053097;Utilisateurs Occasionnels
11519;1024.847;75;2;1005.0;502.5;6.363961030678928;15;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;67.0;0.4903170912341061;Utilisateurs Occasionnels
11684;1183.804;66;1;179.6;179.6;0.0;4;1000;0;Tranche sup 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;44.9;0.1517143040570905;Utilisateurs Occasionnels
11697;1555.018;60;2;4913.456;2456.728;620.0039536664262;12;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;409.4546666666667;1.579871101170533;Utilisateurs Occasionnels
11736;1659.847;70;1;1500.0;1500.0;0.0;3;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;500.0;0.9036977504553132;Utilisateurs Occasionnels
11761;1903.536;79;2;2657.7;1328.85;80.68088373338509;6;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;442.95;0.6980955442923065;Utilisateurs Occasionnels
11794;1939.535;71;1;210.0;210.0;0.0;3;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;70.0;0.1082733748037545;Utilisateurs Occasionnels
11799;1486.1989999999998;66;3;5216.0;1738.6666666666667;18.583146486355144;19;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Hiver;274.5263157894737;1.169874738622935;Utilisateurs Occasionnels
11803;818.224;56;2;6200.0;3100.0;424.2640687119285;8;1000;0;Tranche 51 - 60;Tranche 700 - 1000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;775.0;3.7886935606875376;Utilisateurs Occasionnels
11819;871.521;56;14;5411.0;386.5;23.542028118071897;90;1000;0;Tranche 51 - 60;Tranche 700 - 1000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client rÃ©gulier;Automne;60.12222222222222;0.4434775524628781;Utilisateurs Occasionnels
11927;1172.927;72;3;3470.0;1156.6666666666667;240.20824298928628;11;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;315.45454545454544;0.9861369604985364;Utilisateurs Occasionnels
12054;1729.044;60;3;2500.0;833.3333333333334;62.91528696058958;14;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;178.57142857142858;0.4819619011045024;Utilisateurs Occasionnels
12087;1286.74;75;1;170.02;170.02;0.0;4;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;42.505;0.1321323655128464;Utilisateurs Occasionnels
12100;1244.646;64;1;283.365;283.365;0.0;3;1000;0;Tranche sup 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;94.455;0.2276671439107987;Utilisateurs Occasionnels
12110;2477.832;78;1;480.0;480.0;0.0;6;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;80.0;0.1937177338899489;Utilisateurs Occasionnels
12165;988.212;67;1;1500.0;1500.0;0.0;3;1000;0;Tranche sup 60;Tranche 700 - 1000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;500.0;1.5178929217617272;Utilisateurs Occasionnels
12227;3371.175;74;2;4300.0;2150.0;141.4213562373095;7;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;614.2857142857143;0.6377598315127515;Utilisateurs Occasionnels
12276;1031.992;78;2;1558.91;779.455;34.78258256656627;14;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;111.35071428571428;0.7552917076876565;Utilisateurs Occasionnels
12288;2969.2640000000006;84;3;12780.0;4260.0;370.483917779616;23;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;555.6521739130435;1.434698969172158;Utilisateurs Occasionnels
12292;2057.841;68;2;1769.268;884.634;3.6218009332375054;9;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;196.58533333333327;0.4298845246061284;Utilisateurs Occasionnels
12306;1115.119;73;3;7405.0;2468.333333333333;129.71121771072848;27;1000;0;Tranche sup 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;274.25925925925924;2.2135156277790387;Utilisateurs Occasionnels
12331;2381.726;65;3;3500.0;1166.6666666666667;100.0;12;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;291.6666666666667;0.4898408409139702;Utilisateurs Occasionnels
12446;1864.647;63;2;2455.674;1227.837;295.96520011987894;6;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Automne;409.279;0.6584822757336911;Utilisateurs Occasionnels
12521;1801.456;73;2;3200.0;1600.0;70.71067811865476;7;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Printemps;457.1428571428572;0.8881704576742369;Utilisateurs Occasionnels
12550;1740.762;68;5;1975.0;395.0;89.97221793420455;22;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;89.77272727272727;0.2269121223923776;Utilisateurs Occasionnels
12588;3242.501;70;5;48125.68;9625.136;1916.6351878435291;22;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Non specifie;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;2187.530909090909;2.968429616521321;Utilisateurs Occasionnels
12955;3015.3350000000005;70;6;4145.097;690.8494999999999;158.34013071075822;26;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Automne;159.42680769230768;0.2291120223789396;Utilisateurs Occasionnels
13216;719.1079999999998;68;3;2698.25;899.4166666666666;15.573080406051112;10;1000;0;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;269.825;1.2507393418883768;Utilisateurs Occasionnels
13225;855.437;56;1;600.0;600.0;0.0;3;1000;0;Tranche 51 - 60;Tranche 700 - 1000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;200.0;0.7013958947298281;Utilisateurs Occasionnels
13249;1782.535;72;2;972.0;486.0;6.363961030678928;24;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;40.5;0.2726454179020328;Utilisateurs Occasionnels
13258;1150.54;64;2;826.2;413.1;88.10550493584383;6;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;137.70000000000002;0.3590487944791142;Utilisateurs Occasionnels
13307;540.195;77;2;937.47;468.735;33.59464317417287;12;1000;0;Tranche sup 60;Tranche 0 - 700;Mrs;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;78.1225;0.8677144364535029;Utilisateurs Occasionnels
13344;1344.688;80;1;1086.0;1086.0;0.0;6;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;181.0;0.8076222885903644;Utilisateurs Occasionnels
13374;2310.412;60;2;8700.0;4350.0;70.71067811865476;6;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Automne;1450.0;1.8827810797381597;Utilisateurs Occasionnels
13477;1158.108;67;1;1500.0;1500.0;0.0;3;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;500.0;1.295215990218529;Utilisateurs Occasionnels
13486;1762.064;56;10;20469.5;2046.95;390.6693721464909;38;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client VIP;Printemps;538.671052631579;1.161677441909034;Utilisateurs Occasionnels
13487;1002.814;56;5;4381.0;876.2;132.43942011349944;22;1000;0;Tranche 51 - 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Automne;199.13636363636363;0.8737412920043;Utilisateurs Occasionnels
13551;1748.152;60;1;2844.9;2844.9;0.0;3;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;948.3;1.6273756515451745;Utilisateurs Occasionnels
13654;1644.074;70;1;766.26;766.26;0.0;18;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;42.57;0.4660739115149317;Utilisateurs Occasionnels
13774;1430.697;69;4;4069.5;1017.375;351.0670341971744;12;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Printemps;339.125;0.7111044476922788;Utilisateurs Occasionnels
13824;1662.093;56;9;34585.25;3842.805555555556;403.105184978127;67;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;516.1977611940298;2.3120280005725045;Utilisateurs Occasionnels
13825;1254.972;61;1;300.0;300.0;0.0;3;1000;0;Tranche sup 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;100.0;0.2390491580688653;Utilisateurs Occasionnels
14150;1751.954;70;1;2145.899;2145.899;0.0;7;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;306.557;1.224860355922587;Utilisateurs Occasionnels
14207;1296.008;80;1;1080.0;1080.0;0.0;4;1000;0;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;270.0;0.8333281893321646;Utilisateurs Occasionnels
14222;1910.972;62;1;1260.0;1260.0;0.0;3;1000;0;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;420.0;0.659350320151211;Utilisateurs Occasionnels
14237;1939.535;62;1;377.82;377.82;0.0;4;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;94.455;0.1947992688969263;Utilisateurs Occasionnels
14273;716.437;63;2;3510.0;1755.0;84.8528137423857;7;1000;0;Tranche sup 60;Tranche 700 - 1000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;Automne;501.4285714285714;2.449622227774389;Utilisateurs Occasionnels
14302;2350.101;58;3;2341.0;780.3333333333334;19.92485884517128;12;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;195.08333333333331;0.3320424668273122;Utilisateurs Occasionnels
